Project ID,Project Name,Street,Borough,BBL,BIN,Latitude,Reporting Construction Type,Extended Affordability Only,Prevailing Wage Status,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Other Income Units,Studio Units,1-BR Units,2-BR Units,3-BR Units,4-BR Units,5-BR Units,6-BR+ Units,Counted Rental Units,Counted Homeownership Units,All Counted Units,Total Units
71076,25-18 32  STREET ASTORIA APARTMENTS,31 STREET,Queens,4006200028.0,4008677.0,40.769649,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,1,1,1,0,0,0,0,3,0,3,7
71077,577 3RD AVENUE APARTMENTS,3 AVENUE,Brooklyn,3010460007.0,3023839.0,40.667616,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,2,2,2,0,0,0,0,6,0,6,20
71078,2724 HEATH AVENUE APARTMENTS,HEATH AVENUE,Bronx,2032400028.0,2120058.0,40.871655,New Construction,No,Non Prevailing Wage,0,0,0,28,0,0,8,17,3,0,0,0,0,28,0,28,64
71079,45-07 48TH AVENUE APARTMENTS,48 AVENUE,Queens,4001707501.0,4623240.0,40.739406,New Construction,No,Non Prevailing Wage,0,0,0,0,4,0,0,2,2,0,0,0,0,4,0,4,12
71082,1545 BERGEN STREET APARTMENTS,BERGEN STREET,Brooklyn,3013480076.0,3425550.0,40.675142,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,2,1,0,0,0,0,3,0,3,8
71083,38-35 CRESCENT STREET APARTMENT,CRESCENT STREET,Queens,4003870002.0,4004694.0,40.755379,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,3,3,0,0,0,0,6,0,6,17
71084,249 NORTH 5 STREET AKA 70 HAVEMEYER STREET,HAVEMEYER STREET,Brooklyn,3023380027.0,3062268.0,40.714414,New Construction,No,Non Prevailing Wage,0,0,0,0,15,0,3,4,8,0,0,0,0,15,0,15,48
71085,1528 BERGEN STREET APARTMENTS,BERGEN STREET,Brooklyn,3013540016.0,3035839.0,40.675139,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,2,1,0,0,0,0,3,0,3,8
71086,30-82 CRESCENT STREET APARTMENTS,CRESCENT STREET,Queens,4005700049.0,4006713.0,40.766443,New Construction,No,Non Prevailing Wage,0,0,0,0,7,0,1,5,1,0,0,0,0,7,0,7,21
71087,200 CLIFTON PLACE APARTMENTS,CLIFTON PLACE,Brooklyn,3019540009.0,3425979.0,40.688551,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,3,8
71089,545 ST. MARKS AVENUE APARTMENTS,ST MARKS AVENUE,Brooklyn,3012170083.0,3030630.0,40.675831,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,8
71091,334 EVERGREEN AVENUE APARTMENT,EVERGREEN AVENUE,Brooklyn,3032640030.0,3074364.0,40.694952,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,3,0,3,8
71100,383 12TH STREET APARTMENTS,12 STREET,Brooklyn,3010240063.0,3023038.0,40.665573,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,8
71101,2337 BEDFORD AVENUE,BEDFORD AVENUE,Brooklyn,3051270066.0,3117745.0,40.646816,New Construction,No,Non Prevailing Wage,0,0,0,0,9,0,0,6,3,0,0,0,0,9,0,9,27
71104,1 BOERUM PLACE APARTMENTS,FULTON STREET,Brooklyn,3001530003.0,3000417.0,40.69197,New Construction,No,Non Prevailing Wage,0,0,0,0,42,0,10,11,21,0,0,0,0,42,0,42,138
71106,25-88 49TH STREET APARTMENTS,49 STREET,Queens,4007440080.0,4014000.0,40.762465,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,2,6
71107,36-23 172ND STREET APARTMENTS,172 STREET,Queens,4053037501.0,4619908.0,40.762772,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,3,3,0,0,0,0,6,0,6,18
71109,1409 BRYANT AVENUE,BRYANT AVENUE,Bronx,2029940045.0,2129300.0,40.83037,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,1,2,0,0,0,0,0,3,0,3,10
71110,27 EAST 198TH STREET APARTMENTS,EAST 198 STREET,Bronx,2033190021.0,2017580.0,40.871127,New Construction,No,Non Prevailing Wage,0,0,0,0,14,0,3,10,1,0,0,0,0,14,0,14,46
71111,1728 TOWNSEND AVENUE APARTMENTS,TOWNSEND AVENUE,Bronx,2028490063.0,2008196.0,40.846922,New Construction,No,Non Prevailing Wage,0,0,0,0,7,0,3,4,0,0,0,0,0,7,0,7,22
71112,494 JACKSON AVENUE,JACKSON AVENUE,Bronx,2025790001.0,2003911.0,40.811856,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,0,2,3,0,0,0,0,5,0,5,16
71113,516-518 EAST 147TH STREET APARTMENTS,EAST 147 STREET,Bronx,2022720109.0,2129125.0,40.813364,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,6,0,0,0,0,0,6,0,6,14
71115,735 FENIMORE STREET APARTMENTS,FENIMORE STREET,Brooklyn,3048130055.0,3426232.0,40.659481,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,1,1,0,0,0,0,2,0,2,6
71116,2311 MORRIS AVENUE,MORRIS AVENUE,Bronx,2031830071.0,2128532.0,40.858567,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,3,2,0,0,0,0,0,5,0,5,16
71117,26-02 4TH STREET APARTMENTS,4 STREET,Queens,4009100023.0,4618329.0,40.775924,New Construction,No,Non Prevailing Wage,0,0,0,0,14,0,1,9,3,1,0,0,0,14,0,14,46
71118,2320 VALENTINE AVENUE,VALENTINE AVENUE,Bronx,2031460013.0,2013431.0,40.857384,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,6,0,0,0,0,0,0,6,0,6,19
71121,169 LOTT STREET,LOTT STREET,Brooklyn,3051360062.0,3117945.0,40.645753,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,4,0,1,0,0,0,0,5,0,5,14
71122,445 VANDERBILT AVENUE APARTMENTS,VANDERBILT AVENUE,Brooklyn,3019600011.0,3428934.0,40.685022,New Construction,No,Non Prevailing Wage,0,0,0,0,13,0,3,7,3,0,0,0,0,13,0,13,43
71123,428 WYTHE AVENUE APARTMENTS,WYTHE AVENUE,Brooklyn,3024697503.0,3063648.0,40.71121,New Construction,No,Non Prevailing Wage,0,0,0,0,12,0,0,10,1,1,0,0,0,12,0,12,37
71124,246 ECHO PLACE,ECHO PLACE,Bronx,2028090026.0,2129180.0,40.849647,New Construction,No,Non Prevailing Wage,0,0,0,0,27,0,9,18,0,0,0,0,0,27,0,27,90
71125,455 ONDERDONK AVENUE APARTMENTS,ONDERDONK AVENUE,Queens,4034030009.0,4081279.0,40.707108,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,0,3,2,0,0,0,0,5,0,5,15
71126,2302 WEBSTER AVENUE,WEBSTER AVENUE,Bronx,2030317501.0,2129104.0,40.856435,New Construction,No,Non Prevailing Wage,0,0,0,0,22,0,0,11,11,0,0,0,0,22,0,22,71
71128,TWO BLUE SLIP,BLUE SLIP,Brooklyn,3024720050.0,3428938.0,40.736157,New Construction,No,Non Prevailing Wage,0,0,0,0,127,0,35,65,25,2,0,0,0,127,0,127,421
71129,744 EAST 21ST STREET,FARRAGUT ROAD,Brooklyn,3052200001.0,3426611.0,40.63533,New Construction,No,Non Prevailing Wage,0,0,0,0,9,0,0,5,4,0,0,0,0,9,0,9,29
71131,4761 WHITE PLAINS ROAD,WHITE PLAINS ROAD,Bronx,2051070008.0,2071761.0,40.905135,New Construction,No,Non Prevailing Wage,0,0,0,0,11,0,7,3,1,0,0,0,0,11,0,11,36
71132,276 GRAND CONCOURSE APARTMENTS,GRAND CONCOURSE,Bronx,2023410010.0,2000999.0,40.813775,New Construction,No,Non Prevailing Wage,0,0,0,0,65,0,10,36,15,4,0,0,0,65,0,65,215
71133,58 PALMETTO STREET APARTMENTS,PALMETTO STREET,Brooklyn,3033490011.0,3427253.0,40.69079,New Construction,No,Non Prevailing Wage,0,0,0,0,9,0,0,6,3,0,0,0,0,9,0,9,27
71135,1181 SHERMAN AVENUE,SHERMAN AVENUE,Bronx,2024560240.0,2098340.0,40.833078,New Construction,No,Non Prevailing Wage,0,0,0,0,13,0,2,7,4,0,0,0,0,13,0,13,43
71136,1994 BERGEN STREET,BERGEN STREET,Brooklyn,3014530032.0,3425513.0,40.67417,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,6,0,0,0,0,0,6,0,6,17
71137,3365 CRUGER AVENUE,CRUGER AVENUE,Bronx,2046290020.0,2129617.0,40.874511,New Construction,No,Non Prevailing Wage,0,0,0,0,15,0,1,11,3,0,0,0,0,15,0,15,50
71138,109 BRUCKNER BOULEVARD,BRUCKNER BOULEVARD,Bronx,2022780059.0,2128915.0,40.804892,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,6,0,0,0,0,0,6,0,6,20
71139,730 EAST 32ND STREET,EAST 32 STREET,Brooklyn,3075590057.0,3205944.0,40.633264,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,0,3,2,0,0,0,0,5,0,5,16
71140,13 GARDEN STREET,GARDEN STREET,Brooklyn,3031380020.0,3071814.0,40.701253,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,0,6,0,0,0,0,6,0,6,19
71141,19 EAST 31ST STREET,EAST 31 STREET,Brooklyn,3048850061.0,3109319.0,40.65025,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,10
71142,3525 EASTCHESTER ROAD,EASTCHESTER ROAD,Bronx,2047220006.0,2060213.0,40.879072,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,3,0,3,10
71143,417 EAST 135TH STREET,EAST 135 STREET,Bronx,2022800072.0,2127446.0,40.806918,New Construction,No,Non Prevailing Wage,0,0,0,0,7,0,0,1,6,0,0,0,0,7,0,7,22
71144,2438 BARKER AVENUE,BARKER AVENUE,Bronx,2044250022.0,2051243.0,40.862167,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,3,0,3,9
71145,237 WEST 167TH STREET,WEST 167 STREET,Bronx,2025300007.0,2128886.0,40.839404,New Construction,No,Non Prevailing Wage,0,0,0,0,34,0,9,14,11,0,0,0,0,34,0,34,35
71147,15 JEFFERSON STREET,JEFFERSON STREET,Brooklyn,3031600146.0,3428669.0,40.697445,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,2,6
71148,1010 ROGERS AVENUE,ROGERS AVENUE,Brooklyn,3051370019.0,3117967.0,40.645626,New Construction,No,Non Prevailing Wage,0,0,0,0,8,0,1,7,0,0,0,0,0,8,0,8,26
71149,13 JEFFERSON STREET,JEFFERSON STREET,Brooklyn,3031607502.0,3421605.0,40.697406,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,3,0,3,10
71150,378 EAST 165TH STREET,EAST 165 STREET,Bronx,2024240017.0,2002045.0,40.828198,New Construction,No,Non Prevailing Wage,0,0,0,0,10,0,0,8,2,0,0,0,0,10,0,10,31
71151,4415 3RD AVENUE,3 AVENUE,Bronx,2030480051.0,2011535.0,40.851789,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,3,1,2,0,0,0,0,6,0,6,20
71152,1557 FULTON STREET,FULTON STREET,Brooklyn,3018580039.0,3329705.0,40.679831,New Construction,No,Non Prevailing Wage,0,0,0,0,7,0,0,7,0,0,0,0,0,7,0,7,23
71153,3216 CRUGER AVENUE,CRUGER AVENUE,Bronx,2045970014.0,2128747.0,40.87197,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,3,8
71155,169 HULL STREET,HULL STREET,Brooklyn,3015340060.0,3041744.0,40.679642,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,3,0,3,8
71157,205 BEACH 29TH STREET,BEACH 29 STREET,Queens,4158050020.0,4607294.0,40.59505,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,0,2,3,0,0,0,0,5,0,5,15
71159,117 EAST 95TH STREET,EAST 95 STREET,Brooklyn,3046140068.0,3100099.0,40.66272,New Construction,No,Non Prevailing Wage,0,0,0,0,4,0,3,0,1,0,0,0,0,4,0,4,10
71160,2302 MORRIS AVENUE,MORRIS AVENUE,Bronx,2031720003.0,2129425.0,40.858419,New Construction,No,Non Prevailing Wage,0,0,0,0,13,0,4,7,2,0,0,0,0,13,0,13,42
71161,329 RUTLAND ROAD,RUTLAND ROAD,Brooklyn,3048010177.0,3423939.0,40.65947,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,2,6
71162,327 RUTLAND ROAD,RUTLAND ROAD,Brooklyn,3048010077.0,3425925.0,40.659467,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,2,6
71164,903 DEKALB AVENUE,DEKALB AVENUE,Brooklyn,3017770044.0,3049578.0,40.692601,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,10
71165,1636 DEKALB AVENUE,DEKALB AVENUE,Brooklyn,3032490011.0,3421684.0,40.704653,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,8
71167,237 RALPH AVENUE,RALPH AVENUE,Brooklyn,3015080003.0,3040758.0,40.681485,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,3,8
71168,3405 FARRAGUT ROAD,FARRAGUT ROAD,Brooklyn,3049980008.0,3113857.0,40.636527,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,3,0,3,10
71169,1527 NEW YORK AVENUE,NEW YORK AVENUE,Brooklyn,3050080025.0,3426533.0,40.635457,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,2,1,0,0,0,0,3,0,3,8
71170,255 GRAFTON STREET,GRAFTON STREET,Brooklyn,3035670016.0,3252427.0,40.661938,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,3,8
71171,133 BROWN PLACE,BROWN PLACE,Bronx,2022780053.0,2129126.0,40.805176,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,0,4,1,0,0,0,0,5,0,5,16
71199,REVIVE 103 HDFC,EAST 103 STREET,Manhattan,1016300041.0,1083441.0,40.790081,Preservation,Yes,Non Prevailing Wage,48,7,3,1,0,1,10,30,10,10,0,0,0,60,0,60,60
71206,MADISON AVE,EAST 130 STREET,Manhattan,1017550020.0,1054277.0,40.808773,Preservation,No,Non Prevailing Wage,34,18,1,0,0,1,10,20,14,10,0,0,0,54,0,54,54
71207,GRACE TOWERS,PITKIN AVENUE,Brooklyn,3037370001.0,3328020.0,40.671791,Preservation,No,Non Prevailing Wage,106,40,21,0,0,1,0,36,84,36,12,0,0,168,0,168,168
71208,TARGET V,GRAND AVENUE,Bronx,2028690163.0,2008620.0,40.852161,Preservation,No,Non Prevailing Wage,63,11,8,0,0,1,2,26,40,15,0,0,0,83,0,83,83
71264,SEAVIEW ESTATES PRESERVATION HDFC.HPO.FY22,ST MARKS PLACE,StatenIsland,5000220070.0,5112219.0,40.646479,Preservation,No,Non Prevailing Wage,1,2,209,103,0,1,43,225,48,0,0,0,0,316,0,316,316
71266,EASTERN PARKWAY PORTFOLIO HDFC.HPO.FY23,EASTERN PARKWAY EXTENSION,Brooklyn,3014640053.0,3039337.0,40.671647,Preservation,Yes,Non Prevailing Wage,0,12,36,12,0,1,2,24,32,3,0,0,0,61,0,61,61
71291,HP BRONX PARK EAST HDFC.HPO.FY23,BRONX PARK EAST,Bronx,2043360001.0,2000000.0,40.856676,Preservation,Yes,Non Prevailing Wage,0,260,367,71,0,2,185,332,181,2,0,0,0,700,0,700,700
71458,1492 BRYANT AVENUE APARTMENTS,BRYANT AVENUE,Bronx,2030000017.0,2117998.0,40.832559,New Construction,No,Non Prevailing Wage,0,0,0,0,4,0,2,2,0,0,0,0,0,4,0,4,11
71459,148-37 88TH AVENUE APARTMENTS,86 AVENUE,Queens,4097260042.0,4208174.0,40.708194,New Construction,No,Non Prevailing Wage,0,0,0,0,33,0,1,19,12,1,0,0,0,33,0,33,109
71460,1407 FLATBUSH AVENUE APARTMENTS,FLATBUSH AVENUE,Brooklyn,3052287501.0,3428820.0,40.636373,New Construction,No,Non Prevailing Wage,0,0,0,0,7,0,0,3,4,0,0,0,0,7,0,7,22
71461,761 EAST 233RD STREET APARTMENTS,EAST 233 STREET,Bronx,2049970001.0,2130380.0,40.892668,New Construction,No,Non Prevailing Wage,0,0,0,35,0,0,4,28,3,0,0,0,0,35,0,35,116
71462,59-24 41ST AVENUE,41 AVENUE,Queens,4013320088.0,4031270.0,40.744159,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,3,0,3,7
71463,263 EAST 9TH STREET APARTMENTS,EAST 9 STREET,Brooklyn,3053610055.0,3125656.0,40.642259,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,2,6
71464,79 TRUXTON STREET APARTMENT,TRUXTON STREET,Brooklyn,3015430060.0,3423889.0,40.678563,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,8
71466,25-28 BROADWAY APARTMENTS,BROADWAY,Queens,4005800028.0,4618176.0,40.763301,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,4,2,0,0,0,0,6,0,6,20
71467,150 LENOX ROAD APARTMENTS,LENOX ROAD,Brooklyn,3050840036.0,3116648.0,40.653867,New Construction,No,Non Prevailing Wage,0,0,0,0,13,0,0,0,13,0,0,0,0,13,0,13,42
71468,THE POSH AT 1941 CONEY ISLAND AVENUE,CONEY ISLAND AVENUE,Brooklyn,3067740001.0,3182286.0,40.609893,New Construction,No,Non Prevailing Wage,0,0,0,0,13,0,3,8,2,0,0,0,0,13,0,13,43
71471,HP BRIARWOOD HDFC.HPO.FY23,134 STREET,Queens,4096630002.0,4206529.0,40.715527,Preservation,Yes,Non Prevailing Wage,1,40,177,157,7,0,44,200,137,1,0,0,0,382,0,382,382
71473,38 STRATFORD ROAD APARTMENTS,STRATFORD ROAD,Brooklyn,3050710022.0,3428920.0,40.647943,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,0,3,2,0,0,0,0,5,0,5,14
71474,26 QUINCY STREET APARTMENTS,QUINCY STREET,Brooklyn,3019720010.0,3429057.0,40.685843,New Construction,No,Non Prevailing Wage,0,0,0,0,13,0,3,7,3,0,0,0,0,13,0,13,43
71476,2692 CRESTON AVENUE,CRESTON AVENUE,Bronx,2033140023.0,2128768.0,40.867537,New Construction,No,Non Prevailing Wage,0,0,0,0,4,0,0,2,2,0,0,0,0,4,0,4,12
71477,550 PROSPECT PLACE APARTMENT,PROSPECT PLACE,Brooklyn,3011630023.0,3428528.0,40.67547,New Construction,No,Non Prevailing Wage,0,0,0,0,13,0,1,10,2,0,0,0,0,13,0,13,41
71479,922 DEKALB AVENUE APARTMENTS,DEKALB AVENUE,Brooklyn,3016010014.0,3043211.0,40.692806,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,10
71480,420 GATES AVENUE APARTMENTS,GATES AVENUE,Brooklyn,3018130018.0,3429028.0,40.686339,New Construction,No,Non Prevailing Wage,0,0,0,0,14,0,9,4,1,0,0,0,0,14,0,14,44
71482,933 ROGERS AVENUE APARTMENTS,ROGERS AVENUE,Brooklyn,3051290041.0,3117824.0,40.647479,New Construction,No,Non Prevailing Wage,0,0,0,0,10,0,2,2,6,0,0,0,0,10,0,10,32
71486,29-28 NEWTOWN AVENUE APARTMENTS,NEWTOWN AVENUE,Queens,4005940050.0,4617228.0,40.768924,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,9
71487,7 DEY STREET,BROADWAY,Manhattan,1000637501.0,1090952.0,40.710163,New Construction,No,Non Prevailing Wage,0,0,21,0,42,0,25,30,8,0,0,0,0,63,0,63,209
71488,2369 & 2377 HOFFMAN STREET,HOFFMAN STREET,Bronx,2030540031.0,2011669.0,40.855449,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,2,4,0,0,0,0,6,0,6,16
71500,186 EAST 205TH STREET APARTMENTS,EAST 205 STREET,Bronx,2033110114.0,2129445.0,40.875017,New Construction,No,Non Prevailing Wage,0,0,0,0,19,0,5,9,5,0,0,0,0,19,0,19,62
71534,ATLANTIC PORTFOLIO- UNIVERSITY AVE.YR15.FY22,UNIVERSITY AVENUE,Bronx,2025270001.0,2113108.0,40.832649,Preservation,Yes,Non Prevailing Wage,0,42,46,0,0,1,7,14,56,12,0,0,0,89,0,89,89
71537,ATLANTIC PORTFOLIO- 1240 WASHINGTON AVE.YR15.FY22,WASHINGTON AVENUE,Bronx,2023730006.0,2113605.0,40.831759,Preservation,Yes,Non Prevailing Wage,0,55,41,3,0,1,4,16,65,15,0,0,0,100,0,100,100
71538,ATLANTIC PORTFOLIO- CONCORD AVE.YR15.FY22,CONCORD AVENUE,Bronx,2026420070.0,2113113.0,40.814402,Preservation,Yes,Non Prevailing Wage,0,31,38,13,0,1,18,12,45,8,0,0,0,83,0,83,83
71539,ATLANTIC PORTFOLIO- ALDUS STREET ASSOCIATES.YR15.FY22,HOE AVENUE,Bronx,2027427501.0,2113353.0,40.822088,Preservation,Yes,Non Prevailing Wage,0,85,75,3,0,1,8,23,123,10,0,0,0,164,0,164,164
71540,ATLANTIC PORTFOLIO- HOE AVE.YR15.FY22,HOE AVENUE,Bronx,2027427501.0,2113354.0,40.821937,Preservation,Yes,Non Prevailing Wage,0,57,73,4,1,1,9,24,94,9,0,0,0,136,0,136,136
71675,"115, 119, 123 CLIFTON PLACE",CLIFTON PLACE,Brooklyn,3019490068.0,3428685.0,40.68825,New Construction,No,Non Prevailing Wage,0,0,0,0,9,0,0,0,9,0,0,0,0,9,0,9,25
71680,1574 PITKIN AVENUE APARTMENTS,PITKIN AVENUE,Brooklyn,3035170031.0,3080981.0,40.669002,New Construction,No,Non Prevailing Wage,0,0,0,0,4,0,1,0,0,3,0,0,0,4,0,4,12
71681,2510 BEDFORD AVENUE,BEDFORD AVENUE,Brooklyn,3051890015.0,3428534.0,40.642141,New Construction,No,Non Prevailing Wage,0,0,0,0,8,0,0,3,5,0,0,0,0,8,0,8,26
71682,2829 SNYDER AVENUE,SNYDER AVENUE,Brooklyn,3051080055.0,3428704.0,40.648862,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,10
71683,2901 SNYDER AVENUE,SNYDER AVENUE,Brooklyn,3051080054.0,3428705.0,40.648884,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,10
71684,2909-2911 ALBEMARLE RD,ALBEMARLE ROAD,Brooklyn,3051110046.0,3428822.0,40.648131,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,6,0,0,0,0,0,6,0,6,17
71685,3013 BARKER AVE APARTMENTS,BARKER AVENUE,Bronx,2045430043.0,2054731.0,40.869984,New Construction,No,Non Prevailing Wage,0,0,0,0,10,0,1,6,3,0,0,0,0,10,0,10,31
71687,379 DEWITT AVENUE,DEWITT AVENUE,Brooklyn,3038750050.0,3421440.0,40.656225,New Construction,No,Non Prevailing Wage,0,0,0,0,8,0,0,0,8,0,0,0,0,8,0,8,26
71688,385 CLASSON AVENUE,CLASSON AVENUE,Brooklyn,3019530007.0,3427219.0,40.687847,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,3,0,3,8
71689,402 EAST 118 STREET APARTMENT,EAST 118 STREET,Manhattan,1017110044.0,1090218.0,40.797145,New Construction,No,Non Prevailing Wage,0,0,0,0,11,0,0,5,6,0,0,0,0,11,0,11,35
71690,428 EAST 148TH STREET,EAST 148 STREET,Bronx,2022927502.0,2129121.0,40.81484,New Construction,No,Non Prevailing Wage,0,0,0,0,23,0,8,11,4,0,0,0,0,23,0,23,24
71692,75 LOTT AVENUE,LOTT AVENUE,Brooklyn,3036110005.0,3082509.0,40.657457,New Construction,No,Non Prevailing Wage,0,0,0,0,8,0,0,1,6,0,1,0,0,8,0,8,8
71841,1510 GATES AVENUE APARTMENTS,IRVING AVENUE,Brooklyn,3033457502.0,3429086.0,40.69832,New Construction,No,Non Prevailing Wage,0,0,0,0,21,0,5,5,11,0,0,0,0,21,0,21,70
71842,567 OCEAN PARKWAY APARTMENTS,OCEAN PARKWAY,Brooklyn,3054000074.0,3425052.0,40.63467,New Construction,No,Non Prevailing Wage,0,0,0,0,11,0,2,8,1,0,0,0,0,11,0,11,35
71843,3315 & 3317 PARKSIDE PLACE,PARKSIDE PLACE,Bronx,2033550150.0,2018619.0,40.876637,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,4,2,0,0,0,0,6,0,6,16
71844,65 BUCHANAN PLACE APARTMENTS,BUCHANAN PLACE,Bronx,2032080053.0,2128732.0,40.858508,New Construction,No,Non Prevailing Wage,0,0,0,0,7,0,0,7,0,0,0,0,0,7,0,7,23
71845,385 HARMAN STREET APARTMENTS,HARMAN STREET,Brooklyn,3032800049.0,3074867.0,40.701729,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,8
71846,30 EAST 29TH STREET APARTMENTS,EAST 29 STREET,Brooklyn,3051300015.0,3117830.0,40.647657,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,7
71847,531 TINTON AVENUE,TINTON AVENUE,Bronx,2025810030.0,2130535.0,40.812265,New Construction,No,Non Prevailing Wage,0,0,0,0,11,0,3,5,3,0,0,0,0,11,0,11,34
71848,1016 EAST 13TH STREET,EAST 13 STREET,Brooklyn,3067147501.0,3179875.0,40.624345,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,0,2,0,0,0,3,0,3,8
71849,2269 1ST AVENUE APARTMENTS,EAST 117 STREET,Manhattan,1016880030.0,1052963.0,40.797151,New Construction,No,Non Prevailing Wage,0,0,0,0,27,0,7,16,4,0,0,0,0,27,0,27,90
71850,2955 BRIGHTON 5TH STREET APARTMENTS,BRIGHTON 5 STREET,Brooklyn,3086650525.0,3244441.0,40.57975,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,2,4,0,0,0,0,6,0,6,18
71851,2015 VYSE AVENUE APARTMENTS,VYSE AVENUE,Bronx,2031270023.0,2128795.0,40.842358,New Construction,No,Non Prevailing Wage,0,0,0,0,9,0,0,4,5,0,0,0,0,9,0,9,27
71853,319 SOUTH 4TH STREET,SOUTH 4 STREET,Brooklyn,3024360022.0,3428785.0,40.70904,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,3,0,3,10
71854,PLANK ROAD APARTMENTS,6 AVENUE,Brooklyn,3011287505.0,3000000.0,40.682101,New Construction,No,Non Prevailing Wage,0,0,0,0,94,0,24,48,22,0,0,0,0,94,0,94,312
71855,668 BUSHWICK AVENUE APARTMENTS,BUSHWICK AVENUE,Brooklyn,3031940024.0,3000000.0,40.697246,New Construction,No,Non Prevailing Wage,0,0,0,0,15,0,0,11,4,0,0,0,0,15,0,15,50
